M12.021,P16112,1.000000
S01.153,P10915,1.000000
S01.153,P01023,1.000000
S01.153,Q06141,1.000000
S01.153,P01584,1.000000
S01.153,P51170,1.000000
S01.153,P30740,1.000000
C67.001,Q12933,1.000000
C67.001,Q92997,1.000000
C67.001,O43318,1.000000
C67.001,P20749,1.000000
C67.001,P0CG47,1.000000
S01.152,P09211,1.000000
S01.152,O75390,1.000000
S01.152,P05546,1.000000
S01.152,P30740,1.000000
S01.152,P21730,1.000000
M54.002,P01019,1.000000
A01.041,P05067,1.000000
A01.041,P02768,1.000000
A01.041,P46531,1.000000
A01.046,P07988,1.000000
M10.007,P04792,1.000000
M10.007,P08238,1.000000
M10.007,P31948,1.000000
M10.007,P10909,1.000000
M10.007,P62736,1.000000
M10.007,P54725,1.000000
M10.007,P01009,1.000000
M10.007,P63220,1.000000
M10.007,P60709,1.000000
M10.007,O75886,1.000000
M10.007,P08697,1.000000
M10.007,P62937,1.000000
M10.007,P07900,1.000000
M10.007,P08833,1.000000
M10.007,P26599,1.000000
M10.007,Q9BS40,1.000000
M10.006,P10915,1.000000
M10.006,P02686,1.000000
M10.006,P16112,1.000000
M10.006,P42858,1.000000
M10.005,P01236,1.000000
M10.005,P07585,1.000000
M10.005,P51888,1.000000
M10.005,P16112,1.000000
M10.005,P02461,1.000000
M10.005,Q03405,1.000000
M10.005,P02647,1.000000
M10.005,P10909,1.000000
M10.005,P01861,1.000000
M10.005,P01860,1.000000
M10.005,P06396,1.000000
M10.005,P08697,1.000000
M10.005,P80098,1.000000
M10.005,P05121,1.000000
M10.005,P37840,1.000000
M10.005,P10451,1.000000
M10.005,P01023,1.000000
M10.005,P13500,1.000000
M10.005,P0DJI9,1.000000
M10.005,P0DJI8,1.000000
M10.005,P29279,1.000000
M10.005,P02671,1.000000
M10.005,P02458-1,1.000000
M10.005,P01009,1.000000
M10.005,P01008,1.000000
M10.005,P02675,1.000000
M10.005,Q06828,1.000000
M10.005,P39060,1.000000
M10.005,P02679,1.000000
M10.005,P09486,1.000000
M10.005,P08833,1.000000
M10.005,P02751,1.000000
M10.005,P10915,1.000000
M10.005,P21810,1.000000
M10.005,P02458,1.000000
M10.005,Q99616,1.000000
M10.005,Q99075,1.000000
M10.005,P17936,1.000000
M10.005,P01857,1.000000
M10.005,P02746,1.000000
M10.005,P02745,1.000000
M10.005,P01011,1.000000
M10.005,P80075,1.000000
