hsa04640,DOID:8632,1
hsa04640,DOID:619,1
hsa00830,DOID:10257,1
hsa04911,DOID:1926,1
hsa04911,DOID:3323,1
hsa04911,DOID:3322,1
hsa04911,DOID:4795,1
hsa04911,DOID:3320,1
hsa04670,DOID:302,1
hsa00360,DOID:9275,1
hsa04933,DOID:2370,1
hsa04933,DOID:9743,1
hsa04933,DOID:8947,1
hsa04933,DOID:11713,1
hsa04933,DOID:12785,1
hsa04933,DOID:11503,1
hsa04923,DOID:3146,1
hsa04923,DOID:423,1
hsa03450,DOID:7400,1
hsa03450,DOID:2961,1
hsa03450,DOID:10907,1
hsa04920,DOID:384,1
hsa00563,DOID:302,1
hsa00562,DOID:302,1
hsa00561,DOID:302,1
hsa00565,DOID:2367,1
hsa00565,DOID:3981,1
hsa00565,DOID:2351,1
hsa00565,DOID:2476,1
hsa00565,DOID:0050711,1
hsa00565,DOID:1289,1
hsa00564,DOID:423,1
hsa04211,DOID:2370,1
hsa04211,DOID:8947,1
hsa04211,DOID:11713,1
hsa00630,DOID:0050717,1
hsa00630,DOID:0050716,1
hsa00630,DOID:0050715,1
hsa00630,DOID:9252,1
hsa00630,DOID:14749,1
hsa04614,DOID:2370,1
hsa04614,DOID:8947,1
hsa04614,DOID:11713,1
hsa00480,DOID:2862,1
hsa05169,DOID:2938,1
hsa05169,DOID:8568,1
hsa05169,DOID:8584,1
hsa03013,DOID:4751,1
hsa05164,DOID:4492,1
hsa00220,DOID:9273,1
hsa00220,DOID:9271,1
hsa00220,DOID:9267,1
hsa00220,DOID:9280,1
hsa00220,DOID:9278,1
hsa00220,DOID:14755,1
hsa00220,DOID:0050720,1
hsa05166,DOID:5603,1
hsa00410,DOID:655,1
hsa05160,DOID:1883,1
hsa05162,DOID:8622,1
hsa04270,DOID:13099,1
hsa03050,DOID:37,1
hsa03050,DOID:609,1
hsa04912,DOID:14228,1
hsa03440,DOID:2717,1
hsa04910,DOID:9993,1
hsa04910,DOID:2018,1
hsa04910,DOID:13317,1
hsa00920,DOID:9252,1
hsa04390,DOID:8712,1
hsa04917,DOID:12700,1
hsa04914,DOID:759,1
hsa04010,DOID:8712,1
hsa04710,DOID:0050628,1
hsa05332,DOID:2914,1
hsa04150,DOID:936,1
hsa04150,DOID:759,1
hsa04151,DOID:12700,1
hsa00310,DOID:655,1
hsa04721,DOID:6364,1
hsa04721,DOID:0060178,1
hsa04721,DOID:10024,1
hsa04950,DOID:26,1
hsa00604,DOID:1826,1
hsa00603,DOID:2367,1
hsa00603,DOID:3343,1
hsa00603,DOID:0050461,1
hsa00603,DOID:3633,1
hsa00603,DOID:14500,1
hsa00603,DOID:3211,1
hsa00603,DOID:3413,1
hsa00600,DOID:3343,1
hsa00600,DOID:310,1
hsa00600,DOID:1926,1
hsa00600,DOID:14503,1
hsa00600,DOID:0060162,1
hsa00600,DOID:891,1
hsa00600,DOID:3534,1
hsa00600,DOID:3535,1
hsa00601,DOID:2481,1
hsa00601,DOID:0050709,1
hsa00250,DOID:302,1
hsa04722,DOID:2602,1
hsa04722,DOID:206,1
hsa04722,DOID:184,1
hsa04360,DOID:302,1
hsa00010,DOID:9993,1
hsa00010,DOID:2018,1
hsa00010,DOID:13317,1
hsa04080,DOID:630,1
hsa04080,DOID:3401,1
hsa00590,DOID:2367,1
hsa00590,DOID:3981,1
hsa00590,DOID:2351,1
hsa00590,DOID:2476,1
hsa00590,DOID:0050711,1
hsa00590,DOID:1289,1
hsa04724,DOID:10933,1
hsa05221,DOID:9119,1
hsa03040,DOID:5768,1
hsa04650,DOID:2602,1
hsa04650,DOID:206,1
hsa04650,DOID:184,1
hsa04020,DOID:0050557,1
hsa04020,DOID:539,1
hsa04020,DOID:422,1
hsa04020,DOID:14717,1
hsa04726,DOID:10933,1
hsa03320,DOID:1168,1
hsa04141,DOID:1440,1
hsa04140,DOID:8577,1
hsa04140,DOID:0050589,1
hsa04142,DOID:3211,1
hsa03430,DOID:9256,1
hsa03430,DOID:0050465,1
hsa03430,DOID:208,1
hsa03430,DOID:3883,1
hsa03430,DOID:2871,1
hsa03430,DOID:0050586,1
hsa03430,DOID:1319,1
hsa04144,DOID:2487,1
hsa04144,DOID:13810,1
hsa00910,DOID:9252,1
hsa04380,DOID:8924,1
hsa05410,DOID:384,1
hsa05412,DOID:0050451,1
hsa05414,DOID:0050451,1
hsa05416,DOID:302,1
hsa00300,DOID:9274,1
hsa03460,DOID:2717,1
hsa00750,DOID:11832,1
hsa00750,DOID:637,1
hsa00750,DOID:4369,1
hsa00400,DOID:9281,1
hsa00140,DOID:0050593,1
hsa00140,DOID:11211,1
hsa05142,DOID:12140,1
hsa05143,DOID:10112,1
hsa05140,DOID:9065,1
hsa05146,DOID:9181,1
hsa05144,DOID:12365,1
hsa05145,DOID:9965,1
hsa00380,DOID:655,1
hsa04310,DOID:0050643,1
hsa04310,DOID:9467,1
hsa00020,DOID:0050575,1
hsa05120,DOID:3686,1
hsa05120,DOID:0050385,1
hsa00860,DOID:705,1
hsa00860,DOID:3652,1
hsa00860,DOID:12119,1
hsa00860,DOID:13580,1
hsa00860,DOID:0050713,1
hsa00860,DOID:700,1
hsa00860,DOID:1987,1
hsa00860,DOID:3650,1
hsa00860,DOID:1061,1
hsa00860,DOID:3762,1
hsa04540,DOID:9955,1
hsa04962,DOID:630,1
hsa04962,DOID:3401,1
hsa05322,DOID:9074,1
